ID_REF	M1M	M2M	M3M	E1M	E2M	E3M	M1F	M2F	M3F	E1F	E2F	E3F
FBtr0084729	10.31655511	9.262381711	8.830528517	8.752092915	10.3909735	8.245798918	11.15264547	10.50713953	10.31595165	9.504852349	9.516902568	10.06500582
FBtr0084730	4.833689602	5.305452575	5.394935941	5.500696906	5.701726472	5.368111794	6.141193657	5.715915329	6.547263187	6.326555324	4.734584988	10.89941312
FBtr0084732	10.12644791	11.31125481	11.33612335	11.40436219	11.50275808	11.24832426	3.986920567	4.075729427	4.250878222	4.388382435	5.20303667	5.564844561
FBtr0084733	4.771494752	6.463653515	6.005561676	6.385988334	6.562327915	6.09743382	3.3431946	3.398541914	3.825805976	3.42966952	3.436041876	6.736656283
FBtr0084734	9.856345377	9.542434119	8.873523782	8.599500053	9.461201727	8.888423934	10.51880381	10.11924658	10.04300814	9.701590987	9.594843918	9.760297138
FBtr0084735	9.705020624	9.988385041	10.20150583	10.07221891	10.11243807	10.19721657	10.64019766	11.03884082	10.85614825	11.07858909	11.12333065	9.979712705
FBtr0084736	9.698831223	10.53411833	10.76301388	10.85135599	10.34390444	10.43500574	9.429667638	9.803719778	9.784239768	10.39130525	9.862298726	9.244186372
FBtr0084737	7.143364845	6.835619692	5.995066122	6.263748063	7.118174892	6.342682739	8.959432853	8.520589217	8.448458298	7.403945957	7.476412473	8.360610968
FBtr0084738	7.674673204	8.463765483	9.184158775	9.758566855	8.400209153	9.154071005	9.389580578	10.72884787	10.58057308	12.20457811	11.38364371	12.16509837
FBtr0084739	12.15132785	11.97687014	11.65827255	11.73293297	11.85446964	11.84987365	11.59606407	11.41621674	11.52209902	10.89385893	11.56651746	8.843257479
FBtr0084740	9.252013707	9.065305993	9.25585499	9.186397302	9.562976752	9.371519441	10.54127041	11.21688503	11.00152276	11.54966816	11.54639681	11.50083262
FBtr0084741	8.654269401	9.309843291	8.577604433	8.447884134	8.872539453	8.861014925	9.6192936	9.341807889	9.362753254	8.993183531	9.205492219	9.099383844
FBtr0084742	5.245564115	4.570317197	4.617098617	4.514753498	5.056769922	4.576328637	6.655240187	6.545900432	6.589242153	5.711583007	5.454564158	6.450216546
FBtr0084743	12.30312819	12.09847799	11.93854949	12.05276067	11.92563677	12.1733222	12.34093771	12.21476042	12.11912769	12.291533	12.39576975	11.79788201
FBtr0084744	10.66784459	11.46899322	10.92352657	10.96289882	11.23156879	10.74211193	10.01897488	10.46927733	10.31166364	10.26712504	9.902701455	10.5588043
FBtr0084745	12.780519	12.4992585	12.25769079	12.17965075	12.70613843	12.26327965	13.27267221	13.21508461	13.16634195	12.64720494	12.69689335	12.58748067
FBtr0084748	13.26950095	12.91643111	12.64974404	12.67779701	12.81287106	12.83862955	13.4354348	13.38019785	13.15629648	12.09907782	13.05330446	11.27338919
FBtr0084749	10.35644438	9.995927237	9.638342869	9.918202248	10.64591201	9.523158298	11.28408961	11.17186345	11.29106241	10.78272668	10.74232502	12.22952676
FBtr0084750	11.6472586	11.61903732	11.39406102	11.27124013	11.55445321	11.42085506	11.88815624	11.69649523	11.86832019	11.25543086	11.5093305	11.29450984
FBtr0084751	5.367122906	4.905673409	5.473978436	4.60323465	6.458386926	5.011544837	6.748365963	6.38804657	6.939215997	5.623430875	6.206545551	7.838952397
FBtr0084754	5.651706139	5.551697497	7.051555907	6.869946647	5.08003509	7.09383374	6.308060477	6.564024464	5.902975585	7.368534398	5.543279339	9.936625426
FBtr0084755	11.75277213	11.1412986	10.84291427	10.98895105	11.61113913	10.68396088	12.66226566	12.46765496	12.76968311	12.12368446	12.0869977	12.83419272
FBtr0084756	11.8579953	11.42375185	10.99618429	10.93905493	11.07449166	11.03845854	12.40291226	12.27024837	12.25603981	11.53190468	11.98238115	10.02011101
FBtr0084758	12.73094946	12.64667757	12.59387822	12.68085423	12.96375582	12.62987274	12.76156528	12.63062919	12.78345874	12.59978084	12.45677353	13.0218774
FBtr0084760	10.76469016	10.90262768	10.57536311	10.65012827	11.05225047	10.55824266	10.97192171	10.96090355	11.37378685	11.27276565	11.32813527	11.12751192
FBtr0084761	12.62984204	12.79010723	12.80016037	12.78313762	12.94704787	12.65112916	12.65257162	12.8433924	12.96404528	13.06343548	13.11071894	13.26597401
FBtr0084762	9.567039987	11.1620257	12.8263102	13.04852395	11.04801952	12.8196076	9.726997038	10.70346283	10.38403016	13.1492432	11.84434909	13.10985868
FBtr0084763	9.712524937	11.11021608	12.74025902	12.89257496	10.75994276	12.72634315	9.73111704	10.71492231	10.34585772	13.15298607	11.72809398	12.24292247
FBtr0084765	8.849591193	8.99796555	9.140020408	9.382879691	9.494288793	9.159061233	10.35945682	10.93652473	10.71362305	11.49335532	11.00037809	12.26238421
FBtr0084766	9.765203704	9.649041823	9.291341556	9.486113997	10.01950219	9.055275927	11.10422165	11.3417906	11.94121205	11.95384461	11.7073694	12.68379638
FBtr0084767	10.59995207	10.31345935	10.08732493	10.10572718	10.47572948	9.853144377	12.27612275	12.33005288	12.83505846	12.71612503	12.70836349	12.75816445
FBtr0084769	9.357984748	10.13856338	10.1504853	10.23347864	9.96244925	9.955153959	10.76640194	11.08986985	12.06734148	12.61485024	12.51034062	12.31746092
FBtr0084770	5.385990059	4.88462234	4.605855792	4.807638281	5.360757558	5.128231527	7.642794697	6.997056381	6.881392987	6.403826692	6.378558441	6.765886095
FBtr0084771	4.606915942	4.424834772	4.484821283	4.497101361	4.332385708	4.441974741	5.366699889	5.500199742	5.072796105	5.94972868	4.831497268	6.356457252
FBtr0084774	7.099755968	7.722880603	9.994485112	10.03397602	6.643505572	9.584261459	8.467341439	10.15218836	9.42019457	11.82717135	10.55579267	10.25835721
FBtr0084775	12.44297594	11.95430396	11.71673721	11.69099943	11.85565429	11.69765899	12.72870989	13.10315637	12.90608049	12.89611829	12.74279987	12.54027271
FBtr0084776	12.6842867	12.15715869	11.80857321	11.65103586	12.28135744	11.91589491	13.3828296	13.3746618	13.26816806	13.17304268	13.12863098	12.92140074
FBtr0084778	6.98242779	8.266434724	10.83491612	10.94650601	8.563450652	10.467275	7.183973749	9.758905085	9.677923965	12.47435994	11.19123285	12.38119529
FBtr0084779	5.25948718	7.154078855	7.908776888	7.704397534	6.392437642	7.25659367	5.398812085	6.804935091	6.742379506	8.051218187	7.419728486	7.805562033
FBtr0084780	7.625517445	7.400814556	6.655586534	6.532795388	7.046966816	6.82419122	8.391422331	8.170415334	7.705707025	7.138430526	7.338682907	7.037739117
FBtr0084781	5.704495753	5.259238585	4.872818912	4.883102682	5.54872945	5.249517398	7.617594556	7.288773813	7.067891433	6.735438234	6.628031355	10.24574283
FBtr0084782	7.504057822	7.263698306	7.735946556	8.028554235	8.157824386	7.546444608	8.940858855	9.75857435	9.277262754	10.98333632	9.673157112	11.04412304
FBtr0084783	5.05165052	6.0717498	8.055711384	8.458197012	5.91596779	7.944780571	6.601115578	7.8933434	8.481372815	11.46718093	9.484364139	10.11596829
FBtr0084786	13.45729348	13.37502593	13.36166864	13.39935356	13.33240291	13.3236142	13.1732288	13.30467606	13.06925089	13.13385405	12.95255602	12.76385247
FBtr0084787	11.77063751	11.23942519	10.85164653	10.80178457	11.53656588	10.64336207	12.54643277	12.28895516	12.36298653	12.12309713	11.94583182	12.21931281
FBtr0084788	3.451343009	3.112833555	3.031430487	2.991063739	3.315870503	3.166249466	3.612777105	3.543941244	3.552389368	3.386990238	3.416069559	3.07448831
FBtr0084790	8.796279119	8.017860125	7.294481067	7.399912763	8.498822885	7.335233124	10.76254083	10.3351631	10.76130289	10.29684992	10.4110797	9.909737108
FBtr0084791	7.611429138	8.680929104	9.845543837	10.03036298	8.893186535	9.669904967	9.844959449	10.32398247	10.52647968	12.06258654	11.58598447	12.64039614
FBtr0084792	5.369529299	6.89245903	8.058811092	8.096270815	6.934133132	7.594944102	6.728834779	9.071115323	9.04019299	10.70138392	9.765897198	9.934457676
FBtr0084793	5.097041865	6.19619391	7.064222169	7.072766098	5.455573814	6.881784513	7.220270938	8.874340827	8.947969413	10.33823542	9.665074361	8.845392195
FBtr0084794	9.699474246	10.05978018	10.55098539	10.17040144	9.352779046	10.27021075	10.99095039	11.63298879	11.67863548	12.19174085	12.1998036	10.45372447
FBtr0084796	10.41763061	11.2774885	11.80909995	11.96383522	11.39665321	11.89919429	10.5379581	11.30760327	11.34860213	11.95426241	11.70645129	9.857266467
FBtr0084797	11.93401154	11.47577335	11.01382763	11.11800646	12.00327419	11.03689938	12.39254634	12.11307066	12.31036549	12.13867773	11.82081192	12.96052945
FBtr0084799	11.64102325	11.80191683	11.77596276	11.57418857	11.23123696	11.92439184	12.13794757	11.95749597	11.78742989	11.49651118	12.11753035	10.17513708
FBtr0084801	13.06640037	12.84853756	12.63464288	12.46265998	12.58290505	12.55167878	12.97225995	12.91371758	12.62615694	12.03434559	12.64869258	10.269499
FBtr0084802	6.57496281	8.076823612	10.43321883	10.43047555	7.206242724	10.08278507	8.100987106	9.614382993	9.62015273	11.00029682	10.66002032	9.257830248
FBtr0084803	5.699762602	5.839148347	5.177100565	4.65777718	5.653653373	4.952762211	6.963642891	6.389534117	5.986115084	5.787288794	5.889648758	6.521683662
FBtr0084804	4.714036655	4.455846661	4.357552005	4.724164563	5.186722396	4.877243636	6.224244837	6.213294784	5.921607707	6.24746046	5.128215027	10.8682219
FBtr0084805	9.206710858	9.489401438	9.855884767	9.77120569	9.713889609	9.912249709	9.198043978	9.628694687	9.227386345	9.426360582	9.131125398	9.821841253
FBtr0084806	12.10719219	12.16331123	12.15506793	12.33733947	12.09994449	12.19666147	11.42150824	11.33161297	11.15343664	11.58293426	11.17287831	10.42605085
FBtr0084808	10.74231853	10.60650543	10.13781754	10.43601553	10.41431939	10.46498401	11.49997914	11.7574281	11.83055236	12.156074	12.32130735	11.18439461
FBtr0084809	11.98395955	11.48644836	10.84929484	10.65736687	11.81494434	11.00871146	11.9723272	11.54328098	11.27897794	10.46693458	10.44131509	10.36342682
FBtr0084810	12.90179006	13.01061839	12.77979602	12.9789811	12.92017321	12.94381511	12.43472058	12.43075914	12.85406971	12.06222194	12.00335129	12.54516033
FBtr0084811	7.664452974	7.641923849	6.782194923	8.021128783	8.321002219	7.655708165	8.622834471	8.083553787	8.360940993	7.727305136	7.916538149	7.935662465
FBtr0084812	10.3664644	9.178400685	8.514157775	8.571143588	9.789793959	8.370159484	12.27478618	11.98038471	12.4779351	11.63499265	11.99319733	12.57435769
FBtr0084813	10.6007651	10.95830555	11.61835815	11.5910746	11.23475104	11.68341719	11.03108285	12.15258536	11.93984914	12.98874796	12.696122	12.43728406
FBtr0084814	12.18963093	12.64758879	12.88507703	12.88265803	12.35940265	12.91799065	11.47341789	12.10190882	12.23054961	12.83972665	12.91328408	11.41787967
FBtr0084815	11.76934438	11.04105396	10.41549957	10.91073716	11.80168153	10.4556072	12.62258509	12.47693908	12.44342683	12.33984321	11.79305352	13.09965499
FBtr0084816	12.55195929	12.19957966	11.91477263	12.05595702	12.31154745	11.96729836	13.2518778	13.34218727	13.20148598	13.25724164	13.05772513	13.09798181
FBtr0084817	9.654435362	11.02198566	11.23332164	11.311181	11.18625863	11.05885059	8.639927798	8.968518485	9.965477824	10.42880621	10.26870421	10.47436932
FBtr0084821	10.98856895	11.84925891	12.26465837	12.17887928	12.14769569	12.21940826	10.26065507	10.53772161	10.95003923	11.60275731	11.06708675	11.08970252
FBtr0084824	8.567819593	10.47016295	12.3633352	12.08199501	10.13250089	11.64199527	8.586718964	9.488535494	9.918831045	12.11353633	10.74660829	11.73062815
FBtr0084825	9.567009555	10.65025988	11.49941172	11.35472906	10.81331785	11.33591809	8.293703381	9.446593702	9.582104526	10.81469813	10.06879829	10.39048251
FBtr0084827	6.095894891	8.396486193	10.56942198	11.15878557	8.29351901	10.41193706	6.61605328	8.255528114	8.413503539	10.70614242	9.607124068	10.64398422
FBtr0084828	7.237353386	8.40707865	9.238924398	9.799639417	8.399987934	9.590014536	6.699211517	7.935180965	7.925935943	9.100720414	8.621482319	9.029599202
FBtr0084830	10.84414435	11.25936012	11.04608283	11.24998402	11.47640852	10.91839645	10.53775033	10.6892186	10.71085033	11.06119525	10.55368295	11.45965026
FBtr0084831	6.340268502	7.547158287	10.01822355	10.07980862	7.596117433	9.720683243	7.762193986	9.699327964	9.394616388	11.39565419	10.18781141	10.83928364
FBtr0084832	5.572437998	7.748419637	10.72381382	11.01503941	7.844054169	10.36590191	3.739189237	3.898663054	3.88832438	6.90574801	5.260289172	7.846507106
FBtr0084834	4.008495853	4.574743371	5.28504705	5.449607593	4.833947603	4.977357781	4.573707772	3.982318258	3.77974299	4.378490815	4.400018685	9.115145117
FBtr0084835	11.35567148	10.90447341	10.55092961	10.54866318	11.05887047	10.48106831	11.86428738	11.63158861	11.73874162	10.91076039	11.06563828	9.992038601
FBtr0084836	10.77195472	9.844303417	9.050131344	9.264159898	10.61461388	9.236423256	11.94869684	11.43721515	11.63294328	10.65909192	10.83587119	11.19731598
FBtr0084837	10.64660227	10.6723212	10.91832056	10.80421284	10.67522545	11.05263468	10.85993726	11.42176005	11.25222174	11.42197481	11.51951655	9.860125409
FBtr0084839	11.2499268	10.56466578	10.13461268	10.17063878	10.94959928	10.13089523	12.27734247	12.16750762	12.3633846	11.76908763	11.92179104	11.70882046
FBtr0084845	4.406978771	3.588324868	3.89626216	3.792251501	3.851509197	3.684224036	5.432157687	4.258292779	5.468550735	5.139481774	4.179152721	8.120434371
FBtr0084846	11.31274401	11.13695914	10.38774767	9.907315978	10.53537512	9.624618557	10.60180161	10.58270229	10.20757079	9.760487102	9.504082062	7.075046945
FBtr0084847	14.0300365	14.07023419	14.08126148	14.0485929	14.03462612	14.03439485	13.37458588	13.3200107	13.3522354	13.79163328	13.40997024	13.51818671
FBtr0084848	9.578892119	8.928394012	8.143530665	7.981529038	8.582501434	8.161797007	11.23206339	10.82628169	10.97486791	10.14835646	10.52868813	10.29623472
FBtr0084849	7.134236344	8.633625194	10.82809077	11.25085993	9.07056858	10.56694907	7.238172552	9.09477128	8.415626855	11.23803046	9.315740335	9.75488817
FBtr0084851	11.24002441	12.15400241	12.38338219	12.56391391	12.19033324	12.55033022	10.38667043	10.97272381	11.16988449	12.24312259	11.59935676	11.28288571
FBtr0084852	10.16310935	11.11108343	11.49052716	11.75936193	11.21133994	11.41603719	9.017732653	9.768975274	9.640656353	10.8826834	10.06454931	10.39951688
FBtr0084853	10.86414063	11.96825902	12.28797019	12.42801152	11.83268823	12.10127736	10.04791363	10.39634405	10.87433522	11.85155983	11.09159466	11.32999479
FBtr0084855	11.89116257	11.95191284	11.15024175	11.76497564	11.8916452	11.48411073	11.31509724	10.80236159	10.73511299	10.74205271	10.08893965	9.679591288
FBtr0084856	9.985912363	10.64960792	10.9492188	11.07230534	10.90972383	11.02014366	4.901451011	4.855750557	5.377411843	4.200982933	5.166044548	6.605937256
FBtr0084857	11.39660382	12.28578579	12.68654727	12.79024893	12.38317469	12.72793396	10.43107079	11.60546253	10.93695883	12.21686336	11.69641376	12.14216917
FBtr0084860	11.94407101	12.56007234	13.02971956	12.80108965	12.78040334	12.96483226	10.71061722	11.237093	11.02492259	12.05922033	11.37308509	12.08546555
FBtr0084862	10.23834084	10.6259969	11.08166045	10.9191332	10.67076962	10.66904644	10.01736799	10.37055043	10.28256178	10.93665406	10.36035056	10.28488979
FBtr0084863	9.971127354	10.19170279	10.06887123	10.0572882	10.37173647	10.26113422	10.47780673	10.47799913	10.42516449	10.81006942	10.54427218	10.25816756
FBtr0084864	13.09432032	13.01721441	12.93623533	13.01505991	13.17975297	12.95126368	12.25906633	12.20621256	12.41436984	12.13602735	11.77163109	11.66272934
FBtr0084866	13.06315756	12.67763678	12.39094669	12.35592583	12.79724027	12.49466604	13.46326387	13.43386202	13.39116148	12.8616687	13.22936804	11.79426009
FBtr0084867	13.17795936	12.98834352	12.852439	12.82728141	13.09450672	12.74265131	13.18415639	13.30603995	13.14994752	12.96598145	12.99059648	13.02668534
FBtr0084868	13.40661122	13.48656716	13.54526446	13.74224407	13.84769469	13.50537352	13.65800734	13.91981934	14.11195342	14.4475677	14.28403833	14.66058735
FBtr0084869	8.816512031	6.396128656	7.003063599	6.983820179	7.196332618	7.131406337	11.30454333	11.6270336	11.37740984	12.20623582	11.91864693	11.77784748
FBtr0084870	9.521990209	9.498307321	9.523685442	9.820042985	9.809525864	9.759484272	10.37105533	10.85433483	10.79413355	11.32402496	11.07609908	11.637134
FBtr0084872	6.29210993	6.374684798	6.235891689	6.299777656	6.585348671	6.346956889	7.477955738	7.153474005	7.198247594	6.870904704	6.676510019	7.916525609
FBtr0084873	11.85158372	11.4093388	10.83541347	11.17357065	11.6780498	10.79990156	12.28387722	12.17976528	12.1461436	12.23147141	11.65742779	12.4748026
FBtr0084874	7.611341344	7.970040299	8.792639674	8.479543028	8.1279608	8.66051902	7.826913246	8.619123914	8.273169441	9.091702214	8.55771718	6.873906685
FBtr0084877	12.40513253	11.85599865	11.87928147	11.68463147	12.18781101	11.78276017	12.50698704	12.35740564	12.30064053	11.70215506	11.98185704	11.13411111
FBtr0084878	13.52852941	13.54592041	13.53776392	13.54586421	13.75081069	13.70528661	13.30160724	13.39061345	13.23298045	13.3756632	13.37089396	13.13646729
FBtr0084879	12.55419534	13.40851438	13.60609154	13.65156612	13.27749526	13.43411428	11.77580194	12.06895891	13.04225045	13.56693026	13.31481331	13.5240251
FBtr0084880	10.56506446	11.18654946	11.36188474	11.4837315	11.0528025	11.26290602	5.169183426	5.430536184	6.49390027	5.992600771	6.382247039	8.928047516
FBtr0084881	6.560841796	6.473150479	6.778550282	6.493514445	5.413925745	6.82108515	8.731600075	9.328084042	9.49825785	9.458712551	10.41571167	5.832540688
FBtr0084883	5.781926188	5.683098482	5.679615214	5.544055654	5.341957291	5.800128531	7.543632754	7.191838972	7.331388141	7.061934929	6.536368455	6.12526674
FBtr0084884	11.94141029	11.8363449	11.39456634	11.56651499	12.0045463	11.61429713	7.553909551	7.782958907	7.733299425	7.689029329	7.972063635	9.22445323
FBtr0084885	11.53600062	11.42189472	11.10939125	11.08285711	11.61836637	11.35176678	6.463019137	7.413230181	7.048582778	6.942302191	7.427109993	7.374531792
FBtr0084886	12.47978031	12.38542168	12.0046966	12.07850126	12.14663725	11.81932973	13.34084973	13.56622306	13.58392275	13.35790005	13.73200717	13.15372462
FBtr0084890	11.45525611	10.88485949	10.22507847	9.924811613	10.11259458	10.18579409	11.78959596	11.26519513	11.14643586	9.741704607	11.26902999	8.527288153
FBtr0084891	13.26483979	12.95237379	12.64983889	12.6213849	12.96468307	12.64651652	13.07863582	12.98204291	12.71607671	12.09798792	12.46405203	11.92252074
FBtr0084892	13.80816348	13.95738509	13.90269153	13.92307329	13.78702264	13.9306635	13.64797452	13.77651684	13.42927328	13.57769066	13.70807174	12.55893951
FBtr0084894	11.80014123	12.4373693	12.56096311	12.51057225	12.39501791	12.39368296	5.96825898	6.003161446	6.353910766	7.39830077	8.425346002	6.866560612
FBtr0084895	11.01166657	12.85741562	13.30562132	13.39047894	12.59113537	13.16326365	6.717468057	7.101549232	7.142824907	8.482288856	8.457334909	10.71325882
FBtr0084896	4.403778984	4.694579368	4.203780624	4.537525936	4.917403111	4.862183558	6.464754839	6.296701507	6.287557253	6.006143153	5.086363428	7.456708422
FBtr0084897	10.03704501	10.09232308	9.334747475	9.057199241	8.975609553	9.544502001	10.72326997	10.18028091	10.44277704	9.584258452	10.39473213	7.366736602
FBtr0084898	10.50180326	11.53930123	12.04504011	11.96823982	10.59638695	11.89412349	10.95022219	11.82555001	12.07552631	12.79417142	12.98532447	11.48847223
FBtr0084899	6.740078905	6.954242848	6.51184277	6.617274971	7.400204883	6.669409505	6.834902056	7.43532689	6.958454116	6.954552286	6.545571512	9.813737268
FBtr0084900	9.416205342	8.363629295	7.8971091	8.028874101	9.191464445	7.805997248	11.27363203	10.89910892	11.18940787	10.70908683	10.59478599	11.69740049
FBtr0084901	12.60460319	13.00525792	13.30916445	13.1905223	13.08828573	13.39381659	11.92671455	12.45161833	11.93242376	12.73318857	12.53871939	11.49973046
FBtr0084902	9.633445742	11.52879453	11.9131566	11.98840258	11.48799098	11.67638784	4.302377547	4.346276145	4.340911151	4.573750179	6.119980684	4.741466986
FBtr0084903	10.08516769	11.29713821	11.61683611	11.75001436	11.30699054	11.58609156	3.916428872	3.820505766	4.377005718	4.259739498	5.763778045	6.818391723
FBtr0084904	10.15186034	11.62301708	12.21655839	12.29924111	11.86534587	12.1333061	5.295109528	5.028803394	5.536046682	6.282615868	7.075037315	7.544302225
FBtr0084905	10.87406843	10.40477032	9.612380146	9.782094973	11.10392468	10.01696926	6.118658734	5.777919377	5.621723697	5.345885991	5.517007919	5.253792659
FBtr0084906	9.165883808	9.372917066	9.261763974	9.159845862	9.673838703	9.172887498	4.429060202	4.017093456	4.371468256	3.655912768	4.05165052	6.041637251
FBtr0084907	11.6104441	12.17095037	12.86590044	12.87062439	12.27521196	12.91802674	11.10197488	11.93458192	11.88414728	12.37556131	12.2002574	11.73557942
FBtr0084908	3.7754088	4.191925805	6.164404158	5.929989781	4.04176865	5.546570396	4.005561676	3.649626955	3.476070561	6.66221832	5.354208823	5.718789028
FBtr0084909	11.38121528	10.77620641	10.06865294	9.706444215	10.37339645	10.15624087	12.54073958	12.15737681	12.23258902	11.44683166	12.26378954	11.24691383
FBtr0084912	8.027310555	10.20835655	11.22570627	10.88787608	8.241747725	11.00797116	9.13904888	9.736342057	10.32499631	11.89152039	11.81344789	11.01204022
FBtr0084913	10.79766971	5.946153011	7.136378029	6.662460456	8.307119734	6.397630143	12.91332967	12.83278861	13.16680054	13.09610152	13.20342532	13.78906229
FBtr0084914	13.92052285	13.89558368	13.84584751	13.92968492	14.20872192	13.83728175	8.427369838	7.71439871	8.046599101	7.709990168	8.946813015	5.026844313
FBtr0084915	14.17744327	14.14251668	13.91398813	13.98577307	14.29986249	13.99302371	8.26626136	6.799440941	7.553282929	6.111901426	9.542861046	8.485573343
FBtr0084916	11.29226112	10.83269709	9.88378636	10.21169195	11.40693664	10.15545604	5.269788717	4.737957106	4.896499523	4.568889439	6.568833211	6.534614152
FBtr0084917	9.48728857	9.656394114	9.290880519	9.571793782	10.32098485	9.544734588	5.341875478	4.995782977	5.38692473	5.686450102	5.044302309	6.696433456
FBtr0084918	9.645461917	10.0768729	11.00906257	11.21854871	10.42990161	11.05660121	8.440810628	9.300584334	8.707358097	10.42727188	9.196112498	10.43379541
FBtr0084919	9.236713837	9.422946728	10.10777953	10.47399943	10.10412669	9.936718315	8.795126641	8.78085173	8.827425278	8.860157387	8.690530937	9.991073095
FBtr0084920	5.40169531	8.352751905	9.532979237	10.10080148	8.390141865	9.465116793	3.654893757	3.513869688	3.670466474	3.185279836	3.995981914	8.183134135
FBtr0084921	7.41479346	9.385864341	10.87808334	11.19213331	8.866798894	10.3229017	3.998673915	4.340028102	5.029360119	4.082694075	4.824304528	7.614444099
FBtr0084922	9.723765709	11.23385493	11.62190896	11.90083791	11.11715249	11.61072133	5.036068086	4.774966233	5.689287977	5.567445054	6.384906325	10.67066067
FBtr0084924	9.162865351	10.46540162	10.58356656	10.80301856	10.4282093	10.35362985	3.351077037	3.707646262	4.066054738	3.494300395	4.583952261	5.993264498
FBtr0084925	11.43913352	11.76107397	11.94840461	11.83787163	11.42539557	12.08026759	11.2797466	11.50060405	11.33198601	11.61454772	11.78242417	10.59447689
FBtr0084927	10.83845445	11.82783792	12.22365106	12.08963278	10.84948165	12.14858399	10.95536955	11.6177714	11.67369779	12.14229128	12.29159959	10.99909444
FBtr0084929	12.70666486	12.72925499	12.7113743	12.66559914	12.90444948	12.68947025	12.67407731	12.55383824	12.68082191	12.18134398	12.42157112	11.8282475
FBtr0084932	12.36349855	12.75088524	13.22338087	13.30089619	13.09692168	13.09142823	12.32141528	13.19358434	12.86833439	13.92213887	13.34674156	14.17981514
FBtr0084933	11.66448284	11.19155364	10.76398821	10.71683592	11.71325345	10.71688718	12.13225747	11.97656291	12.01041118	11.32717817	11.49725029	12.24523956
FBtr0084934	7.164122531	7.158189567	7.990099992	8.189984136	7.953797187	7.89028252	9.593449203	10.37961381	10.18751811	11.24712509	10.43433945	11.55913643
FBtr0084935	11.33717364	11.32644376	11.30839944	11.13834285	10.95515745	11.17174651	11.86858094	11.90268612	11.95155148	11.79024092	12.03807579	10.76212712
FBtr0084938	8.862906346	8.740230053	8.30481218	8.220601789	8.850861917	8.401378318	10.02464755	10.13119011	10.29657189	9.976703446	10.57677985	8.12208666
FBtr0084939	8.849782264	8.247699702	7.168377282	7.473164282	8.764805922	7.343229251	9.525163321	8.937761626	8.777076426	7.841020188	7.787566327	6.831245164
FBtr0084940	4.486566364	6.340238232	6.297679326	6.397424787	6.62454399	6.290315652	4.587767017	4.23975699	3.541973198	3.907256032	3.942683396	6.312652469
FBtr0084941	9.285556191	9.129024854	10.04099856	10.17998309	10.27081787	10.57538192	8.639019391	8.361634153	8.668712701	10.22428054	9.365558039	10.35737606
FBtr0084942	7.357164008	6.258336127	6.093393266	7.216140527	7.289514507	6.667318793	5.741952297	4.850684427	4.957506056	6.595572285	6.080421032	7.852541993
FBtr0084948	10.84290099	12.50807513	13.40733559	13.38856811	11.99379825	13.25989754	6.585574014	6.367816597	5.954615097	6.99416446	8.054286849	10.21366417
FBtr0084949	12.04065323	12.20367517	11.73430846	11.67859596	11.92352412	11.09857852	11.83048094	11.6682815	11.3482006	10.67933072	10.94862778	10.79469764
FBtr0084950	5.368055904	4.991072812	5.041584688	4.638421433	4.401220862	4.988834628	5.58493545	5.489321351	5.622740048	5.439500138	4.872124474	6.028100554
FBtr0084951	8.13309031	8.158341067	8.063528828	7.85937824	7.843957471	8.033063384	5.836413982	6.945517579	6.201712266	6.613368103	6.820842705	9.613170824
FBtr0084952	6.946761267	6.602424217	7.448864619	7.41684143	7.098311117	7.515721912	8.947245933	8.444517165	8.381973749	9.94953683	8.18605975	10.135114
FBtr0084953	5.356767106	6.262771391	8.838634788	8.720608863	5.953642395	8.828002207	5.639420303	7.589131271	7.045852471	9.860428235	8.456521573	9.192893689
FBtr0084954	4.650856448	4.631255647	4.013337191	4.829626341	4.773706281	4.800692862	5.956860508	6.446562274	5.658597102	6.31319868	5.436365087	10.89909427
FBtr0084955	4.359837393	4.757796674	4.113400462	4.342824941	4.78627747	4.517200091	7.075744399	6.585703195	6.625553973	6.214969887	5.562736978	9.458143069
FBtr0084956	5.677398302	5.73117781	6.281091746	6.367877737	6.151087593	6.390958245	7.402030572	7.660860893	7.464941033	8.502975768	7.300775353	9.808221728
FBtr0084957	11.10618746	10.77708407	10.19133958	10.73732839	11.45180332	10.45301912	11.32394364	11.22339721	11.36880654	10.97430273	10.71788416	11.77049162
FBtr0084958	9.192376168	8.050471224	7.085268489	6.786453915	7.987706844	7.369226538	10.89275735	10.45903124	10.21401112	9.144309507	9.302566273	7.63587553
FBtr0084959	4.076584747	4.013104892	3.979833294	3.980966676	4.065236241	4.502394256	6.500129616	5.676098121	5.28596439	5.649109565	4.529877154	8.939423183
FBtr0084960	5.08183385	5.05616297	4.973023425	4.920164653	5.160738711	5.124497708	7.098946904	7.292121897	6.357166648	7.2850304	6.628245755	8.878902786
FBtr0084961	4.176857301	3.682157508	3.635940084	3.760742565	4.013855263	4.098613256	5.526319258	4.832419163	5.064990601	4.844355521	4.789384966	9.329068418
FBtr0084962	11.73373437	11.54061527	11.21370967	11.03650711	11.39353064	11.21803213	12.47137842	12.46750397	12.55367357	12.11594661	12.66641918	11.11104703
FBtr0084967	12.75316302	12.53587814	12.32464136	12.27144704	12.73823887	12.34252316	13.14225036	12.91372317	13.04755626	12.60324654	12.70537089	12.01531493
